,row,CUI Part,CUI Series,status,RECOM series,RECOM Series matches,vin_min,vin_max,vout_1,vout_2,isolation,num_outputs,RECOM_Artikelnummer,RECOM_Bezeichnung 1,RECOM_Inputvoltage,RECOM_Outputvoltage,RECOM_Isolation,RECOM_ProductgroupBezeichnung,score
271,290,PCSA1-S12-S5-S,pcsa1-s,,ROE,15,10.8,13.2,5.0,,1000.0,1.0,10018231,WE-ROE-1205S,12,05,1KV,WE-ROE,5.0
272,296,PCN1-S12-D15-S,pcn1-s,,RB,317,10.8,13.2,15.0,-15.0,1500.0,2.0,10001497,RB-1215D/H,12,+/-15,2KV,RB,4.0
273,296,PCN1-S12-D15-S,pcn1-s,,RB,317,10.8,13.2,15.0,-15.0,1500.0,2.0,10005279,RB-1215D/HP,12,+/-15,2KV,RB,4.0
274,297,PCN1-S12-D12-S,pcn1-s,,RB,317,10.8,13.2,12.0,-12.0,1500.0,2.0,10001496,RB-1212D/H,12,+/-12,2KV,RB,4.0
275,297,PCN1-S12-D12-S,pcn1-s,,RB,317,10.8,13.2,12.0,-12.0,1500.0,2.0,10005276,RB-1212D/HP,12,+/-12,2KV,RB,4.0
276,298,PCN1-S12-D5-S,pcn1-s,,RB,317,10.8,13.2,5.0,-5.0,1500.0,2.0,10001494,RB-1205D/H,12,+/-05,2KV,RB,4.0
277,298,PCN1-S12-D5-S,pcn1-s,,RB,317,10.8,13.2,5.0,-5.0,1500.0,2.0,10005285,RB-1205D/HP,12,+/-05,2KV,RB,4.0
278,299,PCN1-S12-S15-S,pcn1-s,,RB,317,10.8,13.2,15.0,,1500.0,1.0,10001472,RB-1215S/H,12,15,2KV,RB,4.0
279,299,PCN1-S12-S15-S,pcn1-s,,RB,317,10.8,13.2,15.0,,1500.0,1.0,10003909,RB-1215S/HP,12,15,2KV,RB,4.0
280,300,PCN1-S12-S12-S,pcn1-s,,RB,317,10.8,13.2,12.0,,1500.0,1.0,10001471,RB-1212S/H,12,12,2KV,RB,4.0
281,300,PCN1-S12-S12-S,pcn1-s,,RB,317,10.8,13.2,12.0,,1500.0,1.0,10005277,RB-1212S/HP,12,12,2KV,RB,4.0
282,301,PCN1-S12-S5-S,pcn1-s,,RB,317,10.8,13.2,5.0,,1500.0,1.0,10001469,RB-1205S/H,12,05,2KV,RB,4.0
283,301,PCN1-S12-S5-S,pcn1-s,,RB,317,10.8,13.2,5.0,,1500.0,1.0,10005286,RB-1205S/HP,12,05,2KV,RB,4.0
284,442,VHK150W-Q48-S28,vhk150w,,REC150H-UW,6,18.0,75.0,28.0,,1500.0,1.0,21000492,REC150H-4828SUW,9-75,28,2.5KV,REC150H-UW,2.0
285,443,VQE50W-Q48-S48,vqe50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004488,RP75H-4848SRW/P-HC,18-75,48,2.25KV,RP75H-RW,4.0
286,443,VQE50W-Q48-S48,vqe50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004483,RP75H-4848SRW/P,18-75,48,2.25KV,RP75H-RW,4.0
287,443,VQE50W-Q48-S48,vqe50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004478,RP75H-4848SRW/N-HC,18-75,48,2.25KV,RP75H-RW,4.0
288,443,VQE50W-Q48-S48,vqe50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004473,RP75H-4848SRW/N,18-75,48,2.25KV,RP75H-RW,4.0
289,444,VQE50W-Q48-S24,vqe50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004487,RP75H-4824SRW/P-HC,18-75,24,2.25KV,RP75H-RW,4.0
290,444,VQE50W-Q48-S24,vqe50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004472,RP75H-4824SRW/N,18-75,24,2.25KV,RP75H-RW,4.0
291,444,VQE50W-Q48-S24,vqe50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004482,RP75H-4824SRW/P,18-75,24,2.25KV,RP75H-RW,4.0
292,444,VQE50W-Q48-S24,vqe50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004477,RP75H-4824SRW/N-HC,18-75,24,2.25KV,RP75H-RW,4.0
293,444,VQE50W-Q48-S24,vqe50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004847,KES-RP75H-4824SRW/P,18-75,24,2.25KV,KES-RP75H-RW,4.0
294,445,VQE50W-Q48-S15,vqe50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004476,RP75H-4815SRW/N-HC,18-75,15,2.25KV,RP75H-RW,4.0
295,445,VQE50W-Q48-S15,vqe50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004481,RP75H-4815SRW/P,18-75,15,2.25KV,RP75H-RW,4.0
296,445,VQE50W-Q48-S15,vqe50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004471,RP75H-4815SRW/N,18-75,15,2.25KV,RP75H-RW,4.0
297,445,VQE50W-Q48-S15,vqe50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004486,RP75H-4815SRW/P-HC,18-75,15,2.25KV,RP75H-RW,4.0
298,446,VQE50W-Q48-S12,vqe50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004485,RP75H-4812SRW/P-HC,18-75,12,2.25KV,RP75H-RW,4.0
299,446,VQE50W-Q48-S12,vqe50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004480,RP75H-4812SRW/P,18-75,12,2.25KV,RP75H-RW,4.0
300,446,VQE50W-Q48-S12,vqe50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004470,RP75H-4812SRW/N,18-75,12,2.25KV,RP75H-RW,4.0
301,446,VQE50W-Q48-S12,vqe50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004475,RP75H-4812SRW/N-HC,18-75,12,2.25KV,RP75H-RW,4.0
302,447,VQE50W-Q48-S5,vqe50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004469,RP75H-4805SRW/N,18-75,05,2.25KV,RP75H-RW,4.0
303,447,VQE50W-Q48-S5,vqe50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004484,RP75H-4805SRW/P-HC,18-75,05,2.25KV,RP75H-RW,4.0
304,447,VQE50W-Q48-S5,vqe50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004479,RP75H-4805SRW/P,18-75,05,2.25KV,RP75H-RW,4.0
305,447,VQE50W-Q48-S5,vqe50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004474,RP75H-4805SRW/N-HC,18-75,05,2.25KV,RP75H-RW,4.0
306,449,VQB75W-Q48-S5,vqb75w,,RP90Q-RW,65,18.0,75.0,5.0,,1500.0,1.0,30004539,RP90Q-4805SRW/P,16.5-75,05,2.25KV,RP90Q-RW,2.0
307,449,VQB75W-Q48-S5,vqb75w,,RP90Q-RW,65,18.0,75.0,5.0,,1500.0,1.0,30004544,RP90Q-4805SRW/P-HC,16.5-75,05,2.25KV,RP90Q-RW,2.0
308,449,VQB75W-Q48-S5,vqb75w,,RP90Q-RW,65,18.0,75.0,5.0,,1500.0,1.0,30004529,RP90Q-4805SRW/N,16.5-75,05,2.25KV,RP90Q-RW,2.0
309,449,VQB75W-Q48-S5,vqb75w,,RP90Q-RW,65,18.0,75.0,5.0,,1500.0,1.0,30004534,RP90Q-4805SRW/N-HC,16.5-75,05,2.25KV,RP90Q-RW,2.0
310,451,VQB75W-Q48-S24,vqb75w,,RP90Q-RW,65,18.0,75.0,24.0,,1500.0,1.0,30004542,RP90Q-4824SRW/P,16.5-75,24,2.25KV,RP90Q-RW,2.0
311,451,VQB75W-Q48-S24,vqb75w,,RP90Q-RW,65,18.0,75.0,24.0,,1500.0,1.0,30004547,RP90Q-4824SRW/P-HC,16.5-75,24,2.25KV,RP90Q-RW,2.0
312,451,VQB75W-Q48-S24,vqb75w,,RP90Q-RW,65,18.0,75.0,24.0,,1500.0,1.0,30004532,RP90Q-4824SRW/N,16.5-75,24,2.25KV,RP90Q-RW,2.0
313,451,VQB75W-Q48-S24,vqb75w,,RP90Q-RW,65,18.0,75.0,24.0,,1500.0,1.0,30004537,RP90Q-4824SRW/N-HC,16.5-75,24,2.25KV,RP90Q-RW,2.0
314,451,VQB75W-Q48-S24,vqb75w,,RP90Q-RW,65,18.0,75.0,24.0,,1500.0,1.0,21000431,KES-RP90Q-4824SRW/P,16.5-75,24,2.25KV,KES-RP90Q-RW,2.0
315,452,VQB75W-Q48-S15,vqb75w,,RP90Q-RW,65,18.0,75.0,15.0,,1500.0,1.0,30004541,RP90Q-4815SRW/P,16.5-75,15,2.25KV,RP90Q-RW,2.0
316,452,VQB75W-Q48-S15,vqb75w,,RP90Q-RW,65,18.0,75.0,15.0,,1500.0,1.0,30004546,RP90Q-4815SRW/P-HC,16.5-75,15,2.25KV,RP90Q-RW,2.0
317,452,VQB75W-Q48-S15,vqb75w,,RP90Q-RW,65,18.0,75.0,15.0,,1500.0,1.0,30004531,RP90Q-4815SRW/N,16.5-75,15,2.25KV,RP90Q-RW,2.0
318,452,VQB75W-Q48-S15,vqb75w,,RP90Q-RW,65,18.0,75.0,15.0,,1500.0,1.0,30004536,RP90Q-4815SRW/N-HC,16.5-75,15,2.25KV,RP90Q-RW,2.0
319,453,VQB75W-Q48-S12,vqb75w,,RP90Q-RW,65,18.0,75.0,12.0,,1500.0,1.0,30004540,RP90Q-4812SRW/P,16.5-75,12,2.25KV,RP90Q-RW,2.0
320,453,VQB75W-Q48-S12,vqb75w,,RP90Q-RW,65,18.0,75.0,12.0,,1500.0,1.0,30004545,RP90Q-4812SRW/P-HC,16.5-75,12,2.25KV,RP90Q-RW,2.0
321,453,VQB75W-Q48-S12,vqb75w,,RP90Q-RW,65,18.0,75.0,12.0,,1500.0,1.0,30004530,RP90Q-4812SRW/N,16.5-75,12,2.25KV,RP90Q-RW,2.0
322,453,VQB75W-Q48-S12,vqb75w,,RP90Q-RW,65,18.0,75.0,12.0,,1500.0,1.0,30004535,RP90Q-4812SRW/N-HC,16.5-75,12,2.25KV,RP90Q-RW,2.0
323,454,VHK75W-Q48-S5,vhk75w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004469,RP75H-4805SRW/N,18-75,05,2.25KV,RP75H-RW,4.0
324,454,VHK75W-Q48-S5,vhk75w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004484,RP75H-4805SRW/P-HC,18-75,05,2.25KV,RP75H-RW,4.0
325,454,VHK75W-Q48-S5,vhk75w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004479,RP75H-4805SRW/P,18-75,05,2.25KV,RP75H-RW,4.0
326,454,VHK75W-Q48-S5,vhk75w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004474,RP75H-4805SRW/N-HC,18-75,05,2.25KV,RP75H-RW,4.0
327,455,VHK75W-Q48-S48,vhk75w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004488,RP75H-4848SRW/P-HC,18-75,48,2.25KV,RP75H-RW,4.0
328,455,VHK75W-Q48-S48,vhk75w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004483,RP75H-4848SRW/P,18-75,48,2.25KV,RP75H-RW,4.0
329,455,VHK75W-Q48-S48,vhk75w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004478,RP75H-4848SRW/N-HC,18-75,48,2.25KV,RP75H-RW,4.0
330,455,VHK75W-Q48-S48,vhk75w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004473,RP75H-4848SRW/N,18-75,48,2.25KV,RP75H-RW,4.0
331,457,VHK75W-Q48-S24,vhk75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004487,RP75H-4824SRW/P-HC,18-75,24,2.25KV,RP75H-RW,4.0
332,457,VHK75W-Q48-S24,vhk75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004472,RP75H-4824SRW/N,18-75,24,2.25KV,RP75H-RW,4.0
333,457,VHK75W-Q48-S24,vhk75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004482,RP75H-4824SRW/P,18-75,24,2.25KV,RP75H-RW,4.0
334,457,VHK75W-Q48-S24,vhk75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004477,RP75H-4824SRW/N-HC,18-75,24,2.25KV,RP75H-RW,4.0
335,457,VHK75W-Q48-S24,vhk75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004847,KES-RP75H-4824SRW/P,18-75,24,2.25KV,KES-RP75H-RW,4.0
336,458,VHK75W-Q48-S15,vhk75w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004476,RP75H-4815SRW/N-HC,18-75,15,2.25KV,RP75H-RW,4.0
337,458,VHK75W-Q48-S15,vhk75w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004481,RP75H-4815SRW/P,18-75,15,2.25KV,RP75H-RW,4.0
338,458,VHK75W-Q48-S15,vhk75w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004471,RP75H-4815SRW/N,18-75,15,2.25KV,RP75H-RW,4.0
339,458,VHK75W-Q48-S15,vhk75w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004486,RP75H-4815SRW/P-HC,18-75,15,2.25KV,RP75H-RW,4.0
340,459,VHK75W-Q48-S12,vhk75w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004485,RP75H-4812SRW/P-HC,18-75,12,2.25KV,RP75H-RW,4.0
341,459,VHK75W-Q48-S12,vhk75w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004480,RP75H-4812SRW/P,18-75,12,2.25KV,RP75H-RW,4.0
342,459,VHK75W-Q48-S12,vhk75w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004470,RP75H-4812SRW/N,18-75,12,2.25KV,RP75H-RW,4.0
343,459,VHK75W-Q48-S12,vhk75w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004475,RP75H-4812SRW/N-HC,18-75,12,2.25KV,RP75H-RW,4.0
344,460,VHK50W-Q48-S5,vhk50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004469,RP75H-4805SRW/N,18-75,05,2.25KV,RP75H-RW,4.0
345,460,VHK50W-Q48-S5,vhk50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004484,RP75H-4805SRW/P-HC,18-75,05,2.25KV,RP75H-RW,4.0
346,460,VHK50W-Q48-S5,vhk50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004479,RP75H-4805SRW/P,18-75,05,2.25KV,RP75H-RW,4.0
347,460,VHK50W-Q48-S5,vhk50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004474,RP75H-4805SRW/N-HC,18-75,05,2.25KV,RP75H-RW,4.0
348,461,VHK50W-Q48-S48,vhk50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004488,RP75H-4848SRW/P-HC,18-75,48,2.25KV,RP75H-RW,4.0
349,461,VHK50W-Q48-S48,vhk50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004483,RP75H-4848SRW/P,18-75,48,2.25KV,RP75H-RW,4.0
350,461,VHK50W-Q48-S48,vhk50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004478,RP75H-4848SRW/N-HC,18-75,48,2.25KV,RP75H-RW,4.0
351,461,VHK50W-Q48-S48,vhk50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004473,RP75H-4848SRW/N,18-75,48,2.25KV,RP75H-RW,4.0
352,464,VHK50W-Q48-S24,vhk50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004487,RP75H-4824SRW/P-HC,18-75,24,2.25KV,RP75H-RW,4.0
353,464,VHK50W-Q48-S24,vhk50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004472,RP75H-4824SRW/N,18-75,24,2.25KV,RP75H-RW,4.0
354,464,VHK50W-Q48-S24,vhk50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004482,RP75H-4824SRW/P,18-75,24,2.25KV,RP75H-RW,4.0
355,464,VHK50W-Q48-S24,vhk50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004477,RP75H-4824SRW/N-HC,18-75,24,2.25KV,RP75H-RW,4.0
356,464,VHK50W-Q48-S24,vhk50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004847,KES-RP75H-4824SRW/P,18-75,24,2.25KV,KES-RP75H-RW,4.0
357,465,VHK50W-Q48-S15,vhk50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004476,RP75H-4815SRW/N-HC,18-75,15,2.25KV,RP75H-RW,4.0
358,465,VHK50W-Q48-S15,vhk50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004481,RP75H-4815SRW/P,18-75,15,2.25KV,RP75H-RW,4.0
359,465,VHK50W-Q48-S15,vhk50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004471,RP75H-4815SRW/N,18-75,15,2.25KV,RP75H-RW,4.0
360,465,VHK50W-Q48-S15,vhk50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004486,RP75H-4815SRW/P-HC,18-75,15,2.25KV,RP75H-RW,4.0
361,466,VHK50W-Q48-S12,vhk50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004485,RP75H-4812SRW/P-HC,18-75,12,2.25KV,RP75H-RW,4.0
362,466,VHK50W-Q48-S12,vhk50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004480,RP75H-4812SRW/P,18-75,12,2.25KV,RP75H-RW,4.0
363,466,VHK50W-Q48-S12,vhk50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004470,RP75H-4812SRW/N,18-75,12,2.25KV,RP75H-RW,4.0
364,466,VHK50W-Q48-S12,vhk50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004475,RP75H-4812SRW/N-HC,18-75,12,2.25KV,RP75H-RW,4.0
365,467,VHK200W-Q48-S48,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,48.0,,1500.0,1.0,30004787,RP240H-4848SRW/P-HC,16.5-75,48,2.25KV,RP240H-RW,2.0
366,467,VHK200W-Q48-S48,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,48.0,,1500.0,1.0,30004772,RP240H-4848SRW/N,16.5-75,48,2.25KV,RP240H-RW,2.0
367,467,VHK200W-Q48-S48,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,48.0,,1500.0,1.0,30004777,RP240H-4848SRW/N-HC,16.5-75,48,2.25KV,RP240H-RW,2.0
368,467,VHK200W-Q48-S48,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,48.0,,1500.0,1.0,30004782,RP240H-4848SRW/P,16.5-75,48,2.25KV,RP240H-RW,2.0
369,469,VHK200W-Q48-S24,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004929,RP240H-4824SRW/P/X4,14-75,24,2.25KV,RP240H-RW,2.0
370,469,VHK200W-Q48-S24,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004776,RP240H-4824SRW/N-HC,16.5-75,24,2.25KV,RP240H-RW,2.0
371,469,VHK200W-Q48-S24,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004786,RP240H-4824SRW/P-HC,16.5-75,24,2.25KV,RP240H-RW,2.0
372,469,VHK200W-Q48-S24,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004771,RP240H-4824SRW/N,16.5-75,24,2.25KV,RP240H-RW,2.0
373,469,VHK200W-Q48-S24,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004781,RP240H-4824SRW/P,16.5-75,24,2.25KV,RP240H-RW,2.0
374,470,VHK200W-Q48-S15,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,15.0,,1500.0,1.0,30004780,RP240H-4815SRW/P,16.5-75,15,2.25KV,RP240H-RW,2.0
375,470,VHK200W-Q48-S15,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,15.0,,1500.0,1.0,30004785,RP240H-4815SRW/P-HC,16.5-75,15,2.25KV,RP240H-RW,2.0
376,470,VHK200W-Q48-S15,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,15.0,,1500.0,1.0,30004775,RP240H-4815SRW/N-HC,16.5-75,15,2.25KV,RP240H-RW,2.0
377,470,VHK200W-Q48-S15,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,15.0,,1500.0,1.0,30004770,RP240H-4815SRW/N,16.5-75,15,2.25KV,RP240H-RW,2.0
378,471,VHK200W-Q48-S12,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,12.0,,1500.0,1.0,30004779,RP240H-4812SRW/P,16.5-75,12,2.25KV,RP240H-RW,2.0
379,471,VHK200W-Q48-S12,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,12.0,,1500.0,1.0,30004769,RP240H-4812SRW/N,16.5-75,12,2.25KV,RP240H-RW,2.0
380,471,VHK200W-Q48-S12,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,12.0,,1500.0,1.0,30004784,RP240H-4812SRW/P-HC,16.5-75,12,2.25KV,RP240H-RW,2.0
381,471,VHK200W-Q48-S12,vhk200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,12.0,,1500.0,1.0,30004774,RP240H-4812SRW/N-HC,16.5-75,12,2.25KV,RP240H-RW,2.0
382,472,VHK150W-Q48-S48,vhk150w,,REC150H-UW,6,18.0,75.0,48.0,,1500.0,1.0,21000493,REC150H-4848SUW,9-75,48,2.5KV,REC150H-UW,2.0
383,473,VHK150W-Q48-S24,vhk150w,,REC150H-UW,6,18.0,75.0,24.0,,1500.0,1.0,21000491,REC150H-4824SUW,9-75,24,2.5KV,REC150H-UW,2.0
384,475,VHK150W-Q48-S12,vhk150w,,REC150H-UW,6,18.0,75.0,12.0,,1500.0,1.0,21000490,REC150H-4812SUW,9-75,12,2.5KV,REC150H-UW,2.0
385,476,VHK100W-Q48-S5,vhk100w,,RP100H-RW,63,18.0,75.0,5.0,,1500.0,1.0,30004604,RP100H-4805SRW/P-HC,16.5-75,05,2.25KV,RP100H-RW,2.0
386,476,VHK100W-Q48-S5,vhk100w,,RP100H-RW,63,18.0,75.0,5.0,,1500.0,1.0,30004594,RP100H-4805SRW/N-HC,16.5-75,05,2.25KV,RP100H-RW,2.0
387,476,VHK100W-Q48-S5,vhk100w,,RP100H-RW,63,18.0,75.0,5.0,,1500.0,1.0,30004599,RP100H-4805SRW/P,16.5-75,05,2.25KV,RP100H-RW,2.0
388,476,VHK100W-Q48-S5,vhk100w,,RP100H-RW,63,18.0,75.0,5.0,,1500.0,1.0,30004589,RP100H-4805SRW/N,16.5-75,05,2.25KV,RP100H-RW,2.0
389,477,VHK100W-Q48-S48,vhk100w,,RP100H-RW,63,18.0,75.0,48.0,,1500.0,1.0,30004598,RP100H-4848SRW/N-HC,16.5-75,48,2.25KV,RP100H-RW,2.0
390,477,VHK100W-Q48-S48,vhk100w,,RP100H-RW,63,18.0,75.0,48.0,,1500.0,1.0,30004608,RP100H-4848SRW/P-HC,16.5-75,48,2.25KV,RP100H-RW,2.0
391,477,VHK100W-Q48-S48,vhk100w,,RP100H-RW,63,18.0,75.0,48.0,,1500.0,1.0,30004603,RP100H-4848SRW/P,16.5-75,48,2.25KV,RP100H-RW,2.0
392,477,VHK100W-Q48-S48,vhk100w,,RP100H-RW,63,18.0,75.0,48.0,,1500.0,1.0,30004593,RP100H-4848SRW/N,16.5-75,48,2.25KV,RP100H-RW,2.0
393,480,VHK100W-Q48-S24,vhk100w,,RP100H-RW,63,18.0,75.0,24.0,,1500.0,1.0,30004607,RP100H-4824SRW/P-HC,16.5-75,24,2.25KV,RP100H-RW,2.0
394,480,VHK100W-Q48-S24,vhk100w,,RP100H-RW,63,18.0,75.0,24.0,,1500.0,1.0,30004602,RP100H-4824SRW/P,16.5-75,24,2.25KV,RP100H-RW,2.0
395,480,VHK100W-Q48-S24,vhk100w,,RP100H-RW,63,18.0,75.0,24.0,,1500.0,1.0,30004592,RP100H-4824SRW/N,16.5-75,24,2.25KV,RP100H-RW,2.0
396,480,VHK100W-Q48-S24,vhk100w,,RP100H-RW,63,18.0,75.0,24.0,,1500.0,1.0,30004597,RP100H-4824SRW/N-HC,16.5-75,24,2.25KV,RP100H-RW,2.0
397,481,VHK100W-Q48-S15,vhk100w,,RP100H-RW,63,18.0,75.0,15.0,,1500.0,1.0,30004601,RP100H-4815SRW/P,16.5-75,15,2.25KV,RP100H-RW,2.0
398,481,VHK100W-Q48-S15,vhk100w,,RP100H-RW,63,18.0,75.0,15.0,,1500.0,1.0,30004596,RP100H-4815SRW/N-HC,16.5-75,15,2.25KV,RP100H-RW,2.0
399,481,VHK100W-Q48-S15,vhk100w,,RP100H-RW,63,18.0,75.0,15.0,,1500.0,1.0,30004606,RP100H-4815SRW/P-HC,16.5-75,15,2.25KV,RP100H-RW,2.0
400,481,VHK100W-Q48-S15,vhk100w,,RP100H-RW,63,18.0,75.0,15.0,,1500.0,1.0,30004591,RP100H-4815SRW/N,16.5-75,15,2.25KV,RP100H-RW,2.0
401,482,VHK100W-Q48-S12,vhk100w,,RP100H-RW,63,18.0,75.0,12.0,,1500.0,1.0,30004590,RP100H-4812SRW/N,16.5-75,12,2.25KV,RP100H-RW,2.0
