,row,CUI Part,CUI Series,status,RECOM series,RECOM Series matches,vin_min,vin_max,vout_1,vout_2,isolation,num_outputs,RECOM_Artikelnummer,RECOM_Bezeichnung 1,RECOM_Inputvoltage,RECOM_Outputvoltage,RECOM_Isolation,RECOM_ProductgroupBezeichnung,score
402,482,VHK100W-Q48-S12,vhk100w,,RP100H-RW,63,18.0,75.0,12.0,,1500.0,1.0,30004605,RP100H-4812SRW/P-HC,16.5-75,12,2.25KV,RP100H-RW,2.0
403,482,VHK100W-Q48-S12,vhk100w,,RP100H-RW,63,18.0,75.0,12.0,,1500.0,1.0,30004600,RP100H-4812SRW/P,16.5-75,12,2.25KV,RP100H-RW,2.0
404,482,VHK100W-Q48-S12,vhk100w,,RP100H-RW,63,18.0,75.0,12.0,,1500.0,1.0,30004595,RP100H-4812SRW/N-HC,16.5-75,12,2.25KV,RP100H-RW,2.0
405,483,VHB75W-Q48-S5,vhb75w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004469,RP75H-4805SRW/N,18-75,05,2.25KV,RP75H-RW,4.0
406,483,VHB75W-Q48-S5,vhb75w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004484,RP75H-4805SRW/P-HC,18-75,05,2.25KV,RP75H-RW,4.0
407,483,VHB75W-Q48-S5,vhb75w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004479,RP75H-4805SRW/P,18-75,05,2.25KV,RP75H-RW,4.0
408,483,VHB75W-Q48-S5,vhb75w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004474,RP75H-4805SRW/N-HC,18-75,05,2.25KV,RP75H-RW,4.0
409,484,VHB75W-Q48-S48,vhb75w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004488,RP75H-4848SRW/P-HC,18-75,48,2.25KV,RP75H-RW,4.0
410,484,VHB75W-Q48-S48,vhb75w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004483,RP75H-4848SRW/P,18-75,48,2.25KV,RP75H-RW,4.0
411,484,VHB75W-Q48-S48,vhb75w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004478,RP75H-4848SRW/N-HC,18-75,48,2.25KV,RP75H-RW,4.0
412,484,VHB75W-Q48-S48,vhb75w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004473,RP75H-4848SRW/N,18-75,48,2.25KV,RP75H-RW,4.0
413,486,VHB75W-Q48-S24,vhb75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004487,RP75H-4824SRW/P-HC,18-75,24,2.25KV,RP75H-RW,4.0
414,486,VHB75W-Q48-S24,vhb75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004472,RP75H-4824SRW/N,18-75,24,2.25KV,RP75H-RW,4.0
415,486,VHB75W-Q48-S24,vhb75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004482,RP75H-4824SRW/P,18-75,24,2.25KV,RP75H-RW,4.0
416,486,VHB75W-Q48-S24,vhb75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004477,RP75H-4824SRW/N-HC,18-75,24,2.25KV,RP75H-RW,4.0
417,486,VHB75W-Q48-S24,vhb75w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004847,KES-RP75H-4824SRW/P,18-75,24,2.25KV,KES-RP75H-RW,4.0
418,487,VHB75W-Q48-S15,vhb75w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004476,RP75H-4815SRW/N-HC,18-75,15,2.25KV,RP75H-RW,4.0
419,487,VHB75W-Q48-S15,vhb75w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004481,RP75H-4815SRW/P,18-75,15,2.25KV,RP75H-RW,4.0
420,487,VHB75W-Q48-S15,vhb75w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004471,RP75H-4815SRW/N,18-75,15,2.25KV,RP75H-RW,4.0
421,487,VHB75W-Q48-S15,vhb75w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004486,RP75H-4815SRW/P-HC,18-75,15,2.25KV,RP75H-RW,4.0
422,488,VHB75W-Q48-S12,vhb75w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004485,RP75H-4812SRW/P-HC,18-75,12,2.25KV,RP75H-RW,4.0
423,488,VHB75W-Q48-S12,vhb75w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004480,RP75H-4812SRW/P,18-75,12,2.25KV,RP75H-RW,4.0
424,488,VHB75W-Q48-S12,vhb75w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004470,RP75H-4812SRW/N,18-75,12,2.25KV,RP75H-RW,4.0
425,488,VHB75W-Q48-S12,vhb75w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004475,RP75H-4812SRW/N-HC,18-75,12,2.25KV,RP75H-RW,4.0
426,489,VHB50W-Q48-S5,vhb50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004469,RP75H-4805SRW/N,18-75,05,2.25KV,RP75H-RW,4.0
427,489,VHB50W-Q48-S5,vhb50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004484,RP75H-4805SRW/P-HC,18-75,05,2.25KV,RP75H-RW,4.0
428,489,VHB50W-Q48-S5,vhb50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004479,RP75H-4805SRW/P,18-75,05,2.25KV,RP75H-RW,4.0
429,489,VHB50W-Q48-S5,vhb50w,,RP75H-RW,64,18.0,75.0,5.0,,1500.0,1.0,30004474,RP75H-4805SRW/N-HC,18-75,05,2.25KV,RP75H-RW,4.0
430,490,VHB50W-Q48-S48,vhb50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004488,RP75H-4848SRW/P-HC,18-75,48,2.25KV,RP75H-RW,4.0
431,490,VHB50W-Q48-S48,vhb50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004483,RP75H-4848SRW/P,18-75,48,2.25KV,RP75H-RW,4.0
432,490,VHB50W-Q48-S48,vhb50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004478,RP75H-4848SRW/N-HC,18-75,48,2.25KV,RP75H-RW,4.0
433,490,VHB50W-Q48-S48,vhb50w,,RP75H-RW,64,18.0,75.0,48.0,,1500.0,1.0,30004473,RP75H-4848SRW/N,18-75,48,2.25KV,RP75H-RW,4.0
434,493,VHB50W-Q48-S24,vhb50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004487,RP75H-4824SRW/P-HC,18-75,24,2.25KV,RP75H-RW,4.0
435,493,VHB50W-Q48-S24,vhb50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004472,RP75H-4824SRW/N,18-75,24,2.25KV,RP75H-RW,4.0
436,493,VHB50W-Q48-S24,vhb50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004482,RP75H-4824SRW/P,18-75,24,2.25KV,RP75H-RW,4.0
437,493,VHB50W-Q48-S24,vhb50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004477,RP75H-4824SRW/N-HC,18-75,24,2.25KV,RP75H-RW,4.0
438,493,VHB50W-Q48-S24,vhb50w,,RP75H-RW,64,18.0,75.0,24.0,,1500.0,1.0,30004847,KES-RP75H-4824SRW/P,18-75,24,2.25KV,KES-RP75H-RW,4.0
439,494,VHB50W-Q48-S15,vhb50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004476,RP75H-4815SRW/N-HC,18-75,15,2.25KV,RP75H-RW,4.0
440,494,VHB50W-Q48-S15,vhb50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004481,RP75H-4815SRW/P,18-75,15,2.25KV,RP75H-RW,4.0
441,494,VHB50W-Q48-S15,vhb50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004471,RP75H-4815SRW/N,18-75,15,2.25KV,RP75H-RW,4.0
442,494,VHB50W-Q48-S15,vhb50w,,RP75H-RW,64,18.0,75.0,15.0,,1500.0,1.0,30004486,RP75H-4815SRW/P-HC,18-75,15,2.25KV,RP75H-RW,4.0
443,495,VHB50W-Q48-S12,vhb50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004485,RP75H-4812SRW/P-HC,18-75,12,2.25KV,RP75H-RW,4.0
444,495,VHB50W-Q48-S12,vhb50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004480,RP75H-4812SRW/P,18-75,12,2.25KV,RP75H-RW,4.0
445,495,VHB50W-Q48-S12,vhb50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004470,RP75H-4812SRW/N,18-75,12,2.25KV,RP75H-RW,4.0
446,495,VHB50W-Q48-S12,vhb50w,,RP75H-RW,64,18.0,75.0,12.0,,1500.0,1.0,30004475,RP75H-4812SRW/N-HC,18-75,12,2.25KV,RP75H-RW,4.0
447,496,VHB200W-Q48-S5,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,5.0,,1500.0,1.0,30004768,RP240H-4805SRW/N,16.5-75,05,2.25KV,RP240H-RW,2.0
448,496,VHB200W-Q48-S5,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,5.0,,1500.0,1.0,30004783,RP240H-4805SRW/P-HC,16.5-75,05,2.25KV,RP240H-RW,2.0
449,496,VHB200W-Q48-S5,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,5.0,,1500.0,1.0,30004778,RP240H-4805SRW/P,16.5-75,05,2.25KV,RP240H-RW,2.0
450,496,VHB200W-Q48-S5,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,5.0,,1500.0,1.0,30004773,RP240H-4805SRW/N-HC,16.5-75,05,2.25KV,RP240H-RW,2.0
451,497,VHB200W-Q48-S48,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,48.0,,1500.0,1.0,30004787,RP240H-4848SRW/P-HC,16.5-75,48,2.25KV,RP240H-RW,2.0
452,497,VHB200W-Q48-S48,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,48.0,,1500.0,1.0,30004772,RP240H-4848SRW/N,16.5-75,48,2.25KV,RP240H-RW,2.0
453,497,VHB200W-Q48-S48,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,48.0,,1500.0,1.0,30004777,RP240H-4848SRW/N-HC,16.5-75,48,2.25KV,RP240H-RW,2.0
454,497,VHB200W-Q48-S48,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,48.0,,1500.0,1.0,30004782,RP240H-4848SRW/P,16.5-75,48,2.25KV,RP240H-RW,2.0
455,500,VHB200W-Q48-S24,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004929,RP240H-4824SRW/P/X4,14-75,24,2.25KV,RP240H-RW,2.0
456,500,VHB200W-Q48-S24,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004776,RP240H-4824SRW/N-HC,16.5-75,24,2.25KV,RP240H-RW,2.0
457,500,VHB200W-Q48-S24,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004786,RP240H-4824SRW/P-HC,16.5-75,24,2.25KV,RP240H-RW,2.0
458,500,VHB200W-Q48-S24,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004771,RP240H-4824SRW/N,16.5-75,24,2.25KV,RP240H-RW,2.0
459,500,VHB200W-Q48-S24,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,24.0,,1500.0,1.0,30004781,RP240H-4824SRW/P,16.5-75,24,2.25KV,RP240H-RW,2.0
460,501,VHB200W-Q48-S15,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,15.0,,1500.0,1.0,30004780,RP240H-4815SRW/P,16.5-75,15,2.25KV,RP240H-RW,2.0
461,501,VHB200W-Q48-S15,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,15.0,,1500.0,1.0,30004785,RP240H-4815SRW/P-HC,16.5-75,15,2.25KV,RP240H-RW,2.0
462,501,VHB200W-Q48-S15,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,15.0,,1500.0,1.0,30004775,RP240H-4815SRW/N-HC,16.5-75,15,2.25KV,RP240H-RW,2.0
463,501,VHB200W-Q48-S15,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,15.0,,1500.0,1.0,30004770,RP240H-4815SRW/N,16.5-75,15,2.25KV,RP240H-RW,2.0
464,502,VHB200W-Q48-S12,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,12.0,,1500.0,1.0,30004779,RP240H-4812SRW/P,16.5-75,12,2.25KV,RP240H-RW,2.0
465,502,VHB200W-Q48-S12,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,12.0,,1500.0,1.0,30004769,RP240H-4812SRW/N,16.5-75,12,2.25KV,RP240H-RW,2.0
466,502,VHB200W-Q48-S12,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,12.0,,1500.0,1.0,30004784,RP240H-4812SRW/P-HC,16.5-75,12,2.25KV,RP240H-RW,2.0
467,502,VHB200W-Q48-S12,vhb200w,,"RP240H-RW,REC300H-W",67,18.0,75.0,12.0,,1500.0,1.0,30004774,RP240H-4812SRW/N-HC,16.5-75,12,2.25KV,RP240H-RW,2.0
468,504,VHB150W-Q48-S48,vhb150w,,REC150H-UW,6,18.0,75.0,48.0,,1500.0,1.0,21000493,REC150H-4848SUW,9-75,48,2.5KV,REC150H-UW,2.0
469,506,VHB150W-Q48-S28,vhb150w,,REC150H-UW,6,18.0,75.0,28.0,,1500.0,1.0,21000492,REC150H-4828SUW,9-75,28,2.5KV,REC150H-UW,2.0
470,507,VHB150W-Q48-S24,vhb150w,,REC150H-UW,6,18.0,75.0,24.0,,1500.0,1.0,21000491,REC150H-4824SUW,9-75,24,2.5KV,REC150H-UW,2.0
471,509,VHB150W-Q48-S12,vhb150w,,REC150H-UW,6,18.0,75.0,12.0,,1500.0,1.0,21000490,REC150H-4812SUW,9-75,12,2.5KV,REC150H-UW,2.0
472,514,PCN2-S24-D15-S,pcn2-s,,RKZE,113,21.6,26.4,15.0,-15.0,1000.0,2.0,10019118,RKZE-2415D,24,+/-15,3KV,RKZE,4.0
473,514,PCN2-S24-D15-S,pcn2-s,,RKZE,113,21.6,26.4,15.0,-15.0,1000.0,2.0,10019119,RKZE-2415D/H,24,+/-15,4KV,RKZE,4.0
474,514,PCN2-S24-D15-S,pcn2-s,,RKZE,113,21.6,26.4,15.0,-15.0,1000.0,2.0,10019120,RKZE-2415D/P,24,+/-15,3KV,RKZE,4.0
475,514,PCN2-S24-D15-S,pcn2-s,,RKZE,113,21.6,26.4,15.0,-15.0,1000.0,2.0,10019121,RKZE-2415D/HP,24,+/-15,4KV,RKZE,4.0
476,515,PCN2-S24-D12-S,pcn2-s,,RKZE,113,21.6,26.4,12.0,-12.0,1000.0,2.0,10019102,RKZE-2412D,24,+/-12,3KV,RKZE,4.0
477,515,PCN2-S24-D12-S,pcn2-s,,RKZE,113,21.6,26.4,12.0,-12.0,1000.0,2.0,10019103,RKZE-2412D/H,24,+/-12,4KV,RKZE,4.0
478,515,PCN2-S24-D12-S,pcn2-s,,RKZE,113,21.6,26.4,12.0,-12.0,1000.0,2.0,10019104,RKZE-2412D/P,24,+/-12,3KV,RKZE,4.0
479,515,PCN2-S24-D12-S,pcn2-s,,RKZE,113,21.6,26.4,12.0,-12.0,1000.0,2.0,10019105,RKZE-2412D/HP,24,+/-12,4KV,RKZE,4.0
480,516,PCN2-S24-D5-S,pcn2-s,,RKZE,113,21.6,26.4,5.0,-5.0,1000.0,2.0,10019086,RKZE-2405D,24,+/-05,3KV,RKZE,4.0
481,516,PCN2-S24-D5-S,pcn2-s,,RKZE,113,21.6,26.4,5.0,-5.0,1000.0,2.0,10019087,RKZE-2405D/H,24,+/-05,4KV,RKZE,4.0
482,516,PCN2-S24-D5-S,pcn2-s,,RKZE,113,21.6,26.4,5.0,-5.0,1000.0,2.0,10019088,RKZE-2405D/P,24,+/-05,3KV,RKZE,4.0
483,516,PCN2-S24-D5-S,pcn2-s,,RKZE,113,21.6,26.4,5.0,-5.0,1000.0,2.0,10019089,RKZE-2405D/HP,24,+/-05,4KV,RKZE,4.0
484,517,PCN2-S24-S15-S,pcn2-s,,RKZE,113,21.6,26.4,15.0,,1000.0,1.0,10019070,RKZE-2415S,24,15,3KV,RKZE,4.0
485,517,PCN2-S24-S15-S,pcn2-s,,RKZE,113,21.6,26.4,15.0,,1000.0,1.0,10019071,RKZE-2415S/H,24,15,4KV,RKZE,4.0
486,517,PCN2-S24-S15-S,pcn2-s,,RKZE,113,21.6,26.4,15.0,,1000.0,1.0,10019072,RKZE-2415S/P,24,15,3KV,RKZE,4.0
487,517,PCN2-S24-S15-S,pcn2-s,,RKZE,113,21.6,26.4,15.0,,1000.0,1.0,10019073,RKZE-2415S/HP,24,15,4KV,RKZE,4.0
488,518,PCN2-S24-S12-S,pcn2-s,,RKZE,113,21.6,26.4,12.0,,1000.0,1.0,10019054,RKZE-2412S,24,12,3KV,RKZE,4.0
489,518,PCN2-S24-S12-S,pcn2-s,,RKZE,113,21.6,26.4,12.0,,1000.0,1.0,10019055,RKZE-2412S/H,24,12,4KV,RKZE,4.0
490,518,PCN2-S24-S12-S,pcn2-s,,RKZE,113,21.6,26.4,12.0,,1000.0,1.0,10019056,RKZE-2412S/P,24,12,3KV,RKZE,4.0
491,518,PCN2-S24-S12-S,pcn2-s,,RKZE,113,21.6,26.4,12.0,,1000.0,1.0,10019057,RKZE-2412S/HP,24,12,4KV,RKZE,4.0
492,519,PCN2-S24-S5-S,pcn2-s,,RKZE,113,21.6,26.4,5.0,,1000.0,1.0,10019022,RKZE-2405S,24,05,3KV,RKZE,4.0
493,519,PCN2-S24-S5-S,pcn2-s,,RKZE,113,21.6,26.4,5.0,,1000.0,1.0,10019023,RKZE-2405S/H,24,05,4KV,RKZE,4.0
494,519,PCN2-S24-S5-S,pcn2-s,,RKZE,113,21.6,26.4,5.0,,1000.0,1.0,10019024,RKZE-2405S/P,24,05,3KV,RKZE,4.0
495,519,PCN2-S24-S5-S,pcn2-s,,RKZE,113,21.6,26.4,5.0,,1000.0,1.0,10019025,RKZE-2405S/HP,24,05,4KV,RKZE,4.0
496,522,PCSA1-S24-S5-S,pcsa1-s,,ROE,15,21.6,26.4,5.0,,1000.0,1.0,10018048,ROE-2405S,24,05,1KV,ROE,5.0
497,522,PCSA1-S24-S5-S,pcsa1-s,,ROE,15,21.6,26.4,5.0,,1000.0,1.0,10018232,WE-ROE-2405S,24,05,1KV,WE-ROE,5.0
498,523,PCN1-S24-D15-S,pcn1-s,,RB,317,21.6,26.4,15.0,-15.0,1500.0,2.0,10001507,RB-2415D/H,24,+/-15,2KV,RB,4.0
499,523,PCN1-S24-D15-S,pcn1-s,,RB,317,21.6,26.4,15.0,-15.0,1500.0,2.0,10003663,RB-2415D/HP,24,+/-15,2KV,RB,4.0
500,523,PCN1-S24-D15-S,pcn1-s,,RB,317,21.6,26.4,15.0,-15.0,1500.0,2.0,10017859,RB-2415D/HP/X2,24,+/-15,2KV,RB,4.0
501,524,PCN1-S24-D12-S,pcn1-s,,RB,317,21.6,26.4,12.0,-12.0,1500.0,2.0,10001506,RB-2412D/H,24,+/-12,2KV,RB,4.0
502,524,PCN1-S24-D12-S,pcn1-s,,RB,317,21.6,26.4,12.0,-12.0,1500.0,2.0,10005326,RB-2412D/HP,24,+/-12,2KV,RB,4.0
503,525,PCN1-S24-D5-S,pcn1-s,,RB,317,21.6,26.4,5.0,-5.0,1500.0,2.0,10001504,RB-2405D/H,24,+/-05,2KV,RB,4.0
504,525,PCN1-S24-D5-S,pcn1-s,,RB,317,21.6,26.4,5.0,-5.0,1500.0,2.0,10005248,RB-2405D/HP,24,+/-05,2KV,RB,4.0
505,526,PCN1-S24-S15-S,pcn1-s,,RB,317,21.6,26.4,15.0,,1500.0,1.0,10001482,RB-2415S/H,24,15,2KV,RB,4.0
506,526,PCN1-S24-S15-S,pcn1-s,,RB,317,21.6,26.4,15.0,,1500.0,1.0,10005321,RB-2415S/HP,24,15,2KV,RB,4.0
507,526,PCN1-S24-S15-S,pcn1-s,,RB,317,21.6,26.4,15.0,,1500.0,1.0,10017857,RB-2415S/HP/X2,24,15,2KV,RB,4.0
508,527,PCN1-S24-S12-S,pcn1-s,,RB,317,21.6,26.4,12.0,,1500.0,1.0,10001481,RB-2412S/H,24,12,2KV,RB,4.0
509,527,PCN1-S24-S12-S,pcn1-s,,RB,317,21.6,26.4,12.0,,1500.0,1.0,10005324,RB-2412S/HP,24,12,2KV,RB,4.0
510,527,PCN1-S24-S12-S,pcn1-s,,RB,317,21.6,26.4,12.0,,1500.0,1.0,10017858,RB-2412S/HP/X2,24,12,2KV,RB,4.0
511,528,PCN1-S24-S5-S,pcn1-s,,RB,317,21.6,26.4,5.0,,1500.0,1.0,10001479,RB-2405S/H,24,05,2KV,RB,4.0
512,528,PCN1-S24-S5-S,pcn1-s,,RB,317,21.6,26.4,5.0,,1500.0,1.0,10003662,RB-2405S/HP,24,05,2KV,RB,4.0
513,583,VHB150R-T110-S24,vhb150r,,RP180H-RW,63,66.0,160.0,24.0,,2250.0,1.0,30004741,RP180H-11024SRW/P,43-160,24,3KV,RP180H-RW,2.0
514,583,VHB150R-T110-S24,vhb150r,,RP180H-RW,63,66.0,160.0,24.0,,2250.0,1.0,30004736,RP180H-11024SRW/N-HC,43-160,24,3KV,RP180H-RW,2.0
515,583,VHB150R-T110-S24,vhb150r,,RP180H-RW,63,66.0,160.0,24.0,,2250.0,1.0,30004746,RP180H-11024SRW/P-HC,43-160,24,3KV,RP180H-RW,2.0
516,583,VHB150R-T110-S24,vhb150r,,RP180H-RW,63,66.0,160.0,24.0,,2250.0,1.0,30004731,RP180H-11024SRW/N,43-160,24,3KV,RP180H-RW,2.0
517,584,VHB150R-T110-S12,vhb150r,,RP180H-RW,63,66.0,160.0,12.0,,2250.0,1.0,30004734,RP180H-11012SRW/N-HC,43-160,12,3KV,RP180H-RW,2.0
518,584,VHB150R-T110-S12,vhb150r,,RP180H-RW,63,66.0,160.0,12.0,,2250.0,1.0,30004739,RP180H-11012SRW/P,43-160,12,3KV,RP180H-RW,2.0
519,584,VHB150R-T110-S12,vhb150r,,RP180H-RW,63,66.0,160.0,12.0,,2250.0,1.0,30004729,RP180H-11012SRW/N,43-160,12,3KV,RP180H-RW,2.0
520,584,VHB150R-T110-S12,vhb150r,,RP180H-RW,63,66.0,160.0,12.0,,2250.0,1.0,30004744,RP180H-11012SRW/P-HC,43-160,12,3KV,RP180H-RW,2.0
521,585,VHB150R-T110-S5,vhb150r,,RP180H-RW,63,66.0,160.0,5.0,,2250.0,1.0,30004728,RP180H-11005SRW/N,43-160,05,3KV,RP180H-RW,2.0
522,585,VHB150R-T110-S5,vhb150r,,RP180H-RW,63,66.0,160.0,5.0,,2250.0,1.0,30004733,RP180H-11005SRW/N-HC,43-160,05,3KV,RP180H-RW,2.0
523,585,VHB150R-T110-S5,vhb150r,,RP180H-RW,63,66.0,160.0,5.0,,2250.0,1.0,30004738,RP180H-11005SRW/P,43-160,05,3KV,RP180H-RW,2.0
524,585,VHB150R-T110-S5,vhb150r,,RP180H-RW,63,66.0,160.0,5.0,,2250.0,1.0,30004743,RP180H-11005SRW/P-HC,43-160,05,3KV,RP180H-RW,2.0
525,586,VQB100R-T110-S24,vqb100r,,RP100H-RW,63,66.0,160.0,24.0,,2250.0,1.0,30004350,RP100H-11024SRW/P,43-160,24,3KV,RP100H-RW,2.0
526,586,VQB100R-T110-S24,vqb100r,,RP100H-RW,63,66.0,160.0,24.0,,2250.0,1.0,30004612,RP100H-11024SRW/N,43-160,24,3KV,RP100H-RW,2.0
527,586,VQB100R-T110-S24,vqb100r,,RP100H-RW,63,66.0,160.0,24.0,,2250.0,1.0,30004626,RP100H-11024SRW/P-HC,43-160,24,3KV,RP100H-RW,2.0
528,586,VQB100R-T110-S24,vqb100r,,RP100H-RW,63,66.0,160.0,24.0,,2250.0,1.0,30004617,RP100H-11024SRW/N-HC,43-160,24,3KV,RP100H-RW,2.0
529,587,VQB100R-T110-S12,vqb100r,,RP100H-RW,63,66.0,160.0,12.0,,2250.0,1.0,30004624,RP100H-11012SRW/P-HC,43-160,12,3KV,RP100H-RW,2.0
530,587,VQB100R-T110-S12,vqb100r,,RP100H-RW,63,66.0,160.0,12.0,,2250.0,1.0,30004620,RP100H-11012SRW/P,43-160,12,3KV,RP100H-RW,2.0
531,587,VQB100R-T110-S12,vqb100r,,RP100H-RW,63,66.0,160.0,12.0,,2250.0,1.0,30004610,RP100H-11012SRW/N,43-160,12,3KV,RP100H-RW,2.0
532,587,VQB100R-T110-S12,vqb100r,,RP100H-RW,63,66.0,160.0,12.0,,2250.0,1.0,30004615,RP100H-11012SRW/N-HC,43-160,12,3KV,RP100H-RW,2.0
533,588,VQB100R-T110-S5,vqb100r,,RP100H-RW,63,66.0,160.0,5.0,,2250.0,1.0,30004614,RP100H-11005SRW/N-HC,43-160,05,3KV,RP100H-RW,2.0
534,588,VQB100R-T110-S5,vqb100r,,RP100H-RW,63,66.0,160.0,5.0,,2250.0,1.0,30004623,RP100H-11005SRW/P-HC,43-160,05,3KV,RP100H-RW,2.0
535,588,VQB100R-T110-S5,vqb100r,,RP100H-RW,63,66.0,160.0,5.0,,2250.0,1.0,30004609,RP100H-11005SRW/N,43-160,05,3KV,RP100H-RW,2.0
536,588,VQB100R-T110-S5,vqb100r,,RP100H-RW,63,66.0,160.0,5.0,,2250.0,1.0,30004619,RP100H-11005SRW/P,43-160,05,3KV,RP100H-RW,2.0
